id,facenet_id_res,facenet_prob_res,openface_id_res,openface_prob_res,Pred_Result_id,Pred_Result_prob,Actual Result,Update Result
830,b27,0.16,b27,0.46,b27,0.46,b27,o-f<0.63
831,b15,0.12,b11,0.15,b11,0.15,b15,o-f<0.63
832,lan,0.11,b18,0.16,b18,0.16,b13,o-f<0.63
833,zj,0.25,zj,0.23,zj,0.23,zj,o-f<0.63
834,b19,0.18,b19,0.23,b19,0.23,b19,o-f<0.63
835,b16,0.26,b16,0.35,b16,0.35,b16,o-f<0.63
836,b16,0.1,b16,0.19,b16,0.19,b16,o-f<0.63
837,b24,0.22,b24,0.38,b24,0.38,b24,o-f<0.63
838,andy,0.14,andy,0.17,andy,0.17,andy,o-f<0.63
839,b27,0.17,b27,0.14,b27,0.14,b27,o-f<0.63
840,b20,0.12,b20,0.22,b20,0.22,b20,o-f<0.63
841,b23,0.09,b18,0.17,b18,0.17,b23,o-f<0.63
842,andy,0.25,andy,0.37,andy,0.37,andy,o-f<0.63
843,b23,0.2,b18,0.26,b18,0.26,b23,o-f<0.63
844,b22,0.11,b21,0.16,b21,0.16,b21,o-f<0.63
845,trump,0.18,trump,0.35,trump,0.35,trump,o-f<0.63
846,b16,0.1,trump,0.37,trump,0.37,trump,o-f<0.63
847,b15,0.2,b15,0.38,b15,0.38,b15,o-f<0.63
848,b12,0.14,b12,0.16,b12,0.16,b12,o-f<0.63
849,b24,0.18,b24,0.32,b24,0.32,b24,o-f<0.63
850,b21,0.16,b17,0.14,b17,0.14,b21,o-f<0.63
851,b18,0.14,b18,0.21,b18,0.21,b18,o-f<0.63
852,trump,0.23,trump,0.37,trump,0.37,trump,o-f<0.63
853,b20,0.08,b21,0.14,b21,0.14,b20,o-f<0.63
854,b21,0.22,b21,0.38,b21,0.38,b21,o-f<0.63
855,b16,0.13,b16,0.19,b16,0.19,b16,o-f<0.63
856,b13,0.15,b13,0.41,b13,0.41,b13,o-f<0.63
857,andy,0.21,b15,0.18,b15,0.18,andy,o-f<0.63
858,b23,0.09,b23,0.15,b23,0.15,b15,o-f<0.63
859,b17,0.19,b17,0.53,b17,0.53,b17,o-f<0.63
860,zj,0.25,zj,0.17,zj,0.17,zj,o-f<0.63
861,b19,0.14,b19,0.5,b19,0.5,b19,o-f<0.63
862,b11,0.19,b11,0.46,b11,0.46,b11,o-f<0.63
863,b19,0.17,b19,0.52,b19,0.52,b19,o-f<0.63
864,b22,0.1,b22,0.12,b22,0.12,b19,o-f<0.63
865,trump,0.19,trump,0.35,trump,0.35,trump,o-f<0.63
866,b26,0.09,b19,0.19,b19,0.19,b26,o-f<0.63
867,b26,0.08,b19,0.18,b19,0.18,b17,o-f<0.63
868,b25,0.16,b25,0.31,b25,0.31,b25,o-f<0.63
869,b16,0.2,b18,0.18,b18,0.18,b16,o-f<0.63
870,b23,0.11,b18,0.14,b18,0.14,b12,o-f<0.63
871,b21,0.11,b21,0.31,b21,0.31,b21,o-f<0.63
872,b20,0.13,b20,0.38,b20,0.38,b20,o-f<0.63
873,b27,0.18,b27,0.19,b27,0.19,b27,o-f<0.63
874,b17,0.17,b17,0.52,b17,0.52,b17,o-f<0.63
875,b23,0.25,b23,0.3,b23,0.3,b23,o-f<0.63
876,b25,0.13,b19,0.19,b19,0.19,b25,o-f<0.63
877,lan,0.14,lan,0.19,lan,0.19,lan,o-f<0.63
878,b27,0.14,b27,0.37,b27,0.37,b27,o-f<0.63
879,b23,0.21,b18,0.22,b18,0.22,b23,o-f<0.63
880,andy,0.11,b15,0.27,b15,0.27,b25,o-f<0.63
881,b15,0.15,b15,0.28,b15,0.28,b15,o-f<0.63
882,b18,0.21,b18,0.37,b18,0.37,b18,o-f<0.63
883,trump,0.22,trump,0.35,trump,0.35,trump,o-f<0.63
884,b23,0.09,b17,0.18,b17,0.18,b17,o-f<0.63
885,b21,0.09,b23,0.25,b23,0.25,b21,o-f<0.63
886,trump,0.1,trump,0.25,trump,0.25,trump,o-f<0.63
887,b18,0.18,b18,0.32,b18,0.32,b18,o-f<0.63
888,b13,0.15,b13,0.38,b13,0.38,b13,o-f<0.63
889,b12,0.11,b18,0.13,b18,0.13,b12,o-f<0.63
890,b22,0.14,b22,0.15,b22,0.15,b22,o-f<0.63
891,b25,0.2,b25,0.4,b25,0.4,b25,o-f<0.63
892,trump,0.23,trump,0.36,trump,0.36,trump,o-f<0.63
893,b20,0.13,b20,0.45,b20,0.45,b20,o-f<0.63
894,b13,0.14,b13,0.27,b13,0.27,b13,o-f<0.63
895,b11,0.15,b11,0.31,b11,0.31,b11,o-f<0.63
896,b12,0.12,b12,0.29,b12,0.29,b12,o-f<0.63
897,b22,0.15,b12,0.25,b12,0.25,b22,o-f<0.63
898,b23,0.15,b11,0.17,b11,0.17,b26,o-f<0.63
899,b25,0.14,b25,0.19,b25,0.19,b25,o-f<0.63
900,b26,0.13,b18,0.26,b18,0.26,b26,o-f<0.63
901,b16,0.24,b16,0.33,b16,0.33,b16,o-f<0.63
902,zj,0.25,zj,0.2,zj,0.2,zj,o-f<0.63
903,b21,0.17,b21,0.28,b21,0.28,b21,o-f<0.63
904,b18,0.1,b12,0.15,b12,0.15,b25,o-f<0.63
905,b22,0.18,b22,0.14,b22,0.14,b22,o-f<0.63
906,b11,0.09,b18,0.17,b18,0.17,b17,o-f<0.63
907,b26,0.13,b26,0.24,b26,0.24,b26,o-f<0.63
908,trump,0.21,trump,0.31,trump,0.31,trump,o-f<0.63
909,b18,0.11,b18,0.11,b18,0.11,b18,o-f<0.63
910,andy,0.08,b11,0.18,b11,0.18,b15,o-f<0.63
911,trump,0.13,trump,0.32,trump,0.32,trump,o-f<0.63
912,b21,0.13,b23,0.16,b23,0.16,b21,o-f<0.63
913,b21,0.16,b21,0.19,b21,0.19,b21,o-f<0.63
914,b24,0.13,b24,0.4,b24,0.4,b24,o-f<0.63
915,b27,0.17,b27,0.4,b27,0.4,b27,o-f<0.63
916,andy,0.3,andy,0.27,andy,0.27,andy,o-f<0.63
917,b20,0.13,b20,0.26,b20,0.26,b20,o-f<0.63
918,lan,0.1,lan,0.17,lan,0.17,lan,o-f<0.63
919,b13,0.2,b13,0.44,b13,0.44,b13,o-f<0.63
920,b15,0.12,b21,0.14,b21,0.14,b15,o-f<0.63
921,b19,0.1,b17,0.09,b17,0.09,b21,o-f<0.63
922,b19,0.16,b19,0.4,b19,0.4,b19,o-f<0.63
923,b22,0.15,b22,0.24,b22,0.24,b22,o-f<0.63
924,lan,0.18,lan,0.39,lan,0.39,lan,o-f<0.63
925,b13,0.18,b13,0.41,b13,0.41,b13,o-f<0.63
926,trump,0.22,trump,0.42,trump,0.42,trump,o-f<0.63
927,b25,0.16,b25,0.26,b25,0.26,b25,o-f<0.63
928,b25,0.12,b25,0.23,b25,0.23,b25,o-f<0.63
929,zj,0.19,lan,0.12,lan,0.12,zj,o-f<0.63
930,b19,0.09,b25,0.16,b25,0.16,b12,o-f<0.63
931,b27,0.16,b27,0.16,b27,0.16,b27,o-f<0.63
932,b23,0.1,b26,0.25,b26,0.25,b16,o-f<0.63
933,trump,0.22,trump,0.38,trump,0.38,trump,o-f<0.63
934,b11,0.16,b11,0.28,b11,0.28,b11,o-f<0.63
935,b19,0.15,b19,0.33,b19,0.33,b19,o-f<0.63
936,b19,0.11,b15,0.14,b15,0.14,b20,o-f<0.63
937,b13,0.17,b13,0.36,b13,0.36,b13,o-f<0.63
938,b15,0.11,b15,0.21,b15,0.21,b15,o-f<0.63
939,lan,0.16,lan,0.34,lan,0.34,lan,o-f<0.63
940,b12,0.11,b12,0.19,b12,0.19,b12,o-f<0.63
941,b21,0.14,b16,0.12,b16,0.12,b21,o-f<0.63
942,lan,0.13,lan,0.13,lan,0.13,andy,o-f<0.63
943,b16,0.09,b26,0.17,b26,0.17,b16,o-f<0.63
944,b23,0.11,b16,0.16,b16,0.16,b26,o-f<0.63
945,b12,0.16,b12,0.44,b12,0.44,b12,o-f<0.63
946,b23,0.23,b23,0.38,b23,0.38,b23,o-f<0.63
947,zj,0.19,zj,0.22,zj,0.22,zj,o-f<0.63
948,b24,0.14,b26,0.14,b26,0.14,b27,o-f<0.63
949,b11,0.19,b11,0.32,b11,0.32,b11,o-f<0.63
950,b22,0.14,b22,0.29,b22,0.29,b22,o-f<0.63
951,b24,0.08,b15,0.11,b15,0.11,b24,o-f<0.63
952,b16,0.23,b16,0.29,b16,0.29,b16,o-f<0.63
953,b20,0.09,b19,0.17,b19,0.17,b26,o-f<0.63
954,b24,0.1,b24,0.21,b24,0.21,b24,o-f<0.63
955,trump,0.28,trump,0.33,trump,0.33,trump,o-f<0.63
956,b24,0.08,b18,0.24,b18,0.24,b24,o-f<0.63
957,b12,0.18,b12,0.37,b12,0.37,b12,o-f<0.63
958,b19,0.12,b19,0.25,b19,0.25,b19,o-f<0.63
959,b19,0.22,b19,0.42,b19,0.42,b19,o-f<0.63
960,b27,0.17,b27,0.38,b27,0.38,b27,o-f<0.63
961,lan,0.22,lan,0.22,lan,0.22,lan,o-f<0.63
962,b21,0.13,b21,0.28,b21,0.28,b21,o-f<0.63
963,b22,0.18,b22,0.39,b22,0.39,b22,o-f<0.63
964,b13,0.2,b13,0.35,b13,0.35,b13,o-f<0.63
965,b19,0.18,b19,0.43,b19,0.43,b19,o-f<0.63
966,b16,0.14,b18,0.22,b18,0.22,b16,o-f<0.63
967,b20,0.13,b20,0.32,b20,0.32,b20,o-f<0.63
968,b22,0.16,b22,0.15,b22,0.15,b22,o-f<0.63
969,b24,0.18,b24,0.23,b24,0.23,b24,o-f<0.63
970,b18,0.23,b18,0.36,b18,0.36,b18,o-f<0.63
971,b26,0.13,b20,0.28,b20,0.28,b20,o-f<0.63
972,b18,0.16,b18,0.28,b18,0.28,b18,o-f<0.63
973,b15,0.19,b15,0.39,b15,0.39,b15,o-f<0.63
974,b25,0.16,b25,0.36,b25,0.36,b25,o-f<0.63
975,trump,0.17,trump,0.32,trump,0.32,trump,o-f<0.63
976,b11,0.16,b11,0.25,b11,0.25,b11,o-f<0.63
977,b13,0.16,b24,0.15,b24,0.15,b13,o-f<0.63
978,b25,0.16,b25,0.24,b25,0.24,b25,o-f<0.63
979,b22,0.2,b22,0.36,b22,0.36,b22,o-f<0.63
980,b13,0.21,b13,0.46,b13,0.46,b13,o-f<0.63
981,b23,0.1,b21,0.12,b21,0.12,b21,o-f<0.63
982,b15,0.13,b26,0.25,b26,0.25,b15,o-f<0.63
983,zj,0.26,zj,0.31,zj,0.31,zj,o-f<0.63
984,b18,0.13,b18,0.29,b18,0.29,b18,o-f<0.63
985,b12,0.12,b12,0.43,b12,0.43,b12,o-f<0.63
986,b15,0.09,b15,0.14,b15,0.14,b15,o-f<0.63
987,lan,0.16,lan,0.37,lan,0.37,lan,o-f<0.63
988,b15,0.09,b15,0.19,b15,0.19,b15,o-f<0.63
989,b23,0.09,b19,0.16,b19,0.16,b17,o-f<0.63
990,andy,0.19,b26,0.16,b26,0.16,andy,o-f<0.63
991,b16,0.23,b16,0.29,b16,0.29,b16,o-f<0.63
992,b27,0.13,b27,0.22,b27,0.22,b27,o-f<0.63
993,b15,0.1,b15,0.26,b15,0.26,b15,o-f<0.63
994,andy,0.21,andy,0.17,andy,0.17,andy,o-f<0.63
995,b23,0.15,b26,0.25,b26,0.25,b26,o-f<0.63
996,b13,0.21,b13,0.42,b13,0.42,b13,o-f<0.63
997,b24,0.14,b24,0.41,b24,0.41,b24,o-f<0.63
998,b11,0.18,b11,0.25,b11,0.25,b11,o-f<0.63
999,b25,0.16,b25,0.36,b25,0.36,b25,o-f<0.63
1000,b27,0.15,b27,0.34,b27,0.34,b27,o-f<0.63
1001,b13,0.2,b13,0.47,b13,0.47,b13,o-f<0.63
1002,andy,0.29,andy,0.3,andy,0.3,andy,o-f<0.63
1003,trump,0.19,trump,0.36,trump,0.36,trump,o-f<0.63
1004,trump,0.15,trump,0.3,trump,0.3,trump,o-f<0.63
1005,b12,0.14,b12,0.48,b12,0.48,b12,o-f<0.63
1006,b23,0.18,b23,0.21,b23,0.21,b23,o-f<0.63
1007,b15,0.08,b25,0.15,b25,0.15,b12,o-f<0.63
1008,b11,0.16,b11,0.23,b11,0.23,b11,o-f<0.63
1009,b13,0.16,b13,0.34,b13,0.34,b13,o-f<0.63
1010,b22,0.14,b22,0.24,b22,0.24,b22,o-f<0.63
1011,b17,0.13,b18,0.22,b18,0.22,b17,o-f<0.63
1012,b20,0.12,b19,0.21,b19,0.21,b20,o-f<0.63
1013,b27,0.17,b27,0.34,b27,0.34,b27,o-f<0.63
1014,b25,0.11,b25,0.21,b25,0.21,b25,o-f<0.63
1015,andy,0.27,andy,0.31,andy,0.31,andy,o-f<0.63
1016,b18,0.21,b18,0.42,b18,0.42,b18,o-f<0.63
1017,b16,0.15,b24,0.1,b24,0.1,b16,o-f<0.63
1018,b18,0.17,b18,0.23,b18,0.23,b18,o-f<0.63
1019,b15,0.19,b15,0.45,b15,0.45,b15,o-f<0.63
1020,b13,0.13,b13,0.41,b13,0.41,b13,o-f<0.63
1021,b23,0.11,b19,0.18,b19,0.18,b12,o-f<0.63
1022,andy,0.24,b15,0.1,b15,0.1,andy,o-f<0.63
1023,andy,0.15,b15,0.14,b15,0.14,andy,o-f<0.63
1024,b20,0.12,b20,0.17,b20,0.17,b20,o-f<0.63
1025,b25,0.2,b25,0.38,b25,0.38,b25,o-f<0.63
1026,b17,0.17,b17,0.38,b17,0.38,b17,o-f<0.63
1027,lan,0.2,lan,0.38,lan,0.38,lan,o-f<0.63
1028,b23,0.18,b23,0.19,b23,0.19,b23,o-f<0.63
1029,b13,0.12,b13,0.39,b13,0.39,b13,o-f<0.63
1030,b23,0.25,b23,0.44,b23,0.44,b23,o-f<0.63
1031,b22,0.15,b22,0.35,b22,0.35,b22,o-f<0.63
1032,b16,0.09,b26,0.17,b26,0.17,b20,o-f<0.63
1033,andy,0.23,b19,0.12,b19,0.12,andy,o-f<0.63
1034,b12,0.13,b18,0.2,b18,0.2,b12,o-f<0.63
1035,b24,0.12,b24,0.2,b24,0.2,b24,o-f<0.63
1036,andy,0.13,b18,0.11,b18,0.11,b27,o-f<0.63
1037,andy,0.22,andy,0.32,andy,0.32,andy,o-f<0.63
1038,b27,0.14,b27,0.36,b27,0.36,b27,o-f<0.63
1039,trump,0.24,trump,0.37,trump,0.37,trump,o-f<0.63
1040,b11,0.16,b11,0.33,b11,0.33,b11,o-f<0.63
1041,b13,0.11,b13,0.18,b13,0.18,b13,o-f<0.63
1042,b24,0.19,b24,0.47,b24,0.47,b24,o-f<0.63
1043,lan,0.18,lan,0.23,lan,0.23,lan,o-f<0.63
1044,b17,0.14,b18,0.22,b18,0.22,b17,o-f<0.63
1045,b19,0.08,b19,0.23,b19,0.23,b19,o-f<0.63
1046,andy,0.09,b26,0.15,b26,0.15,b19,o-f<0.63
1047,b22,0.09,b19,0.24,b19,0.24,b18,o-f<0.63
1048,b25,0.12,b18,0.17,b18,0.17,b18,o-f<0.63
1049,b15,0.18,b15,0.51,b15,0.51,b15,o-f<0.63
1050,b27,0.13,b27,0.35,b27,0.35,b27,o-f<0.63
1051,andy,0.22,b25,0.12,b25,0.12,andy,o-f<0.63
1052,b23,0.09,b11,0.17,b11,0.17,b11,o-f<0.63
1053,b19,0.11,b11,0.15,b11,0.15,b20,o-f<0.63
1054,b21,0.19,b21,0.3,b21,0.3,b21,o-f<0.63
1055,b12,0.09,b18,0.26,b18,0.26,b12,o-f<0.63
1056,b21,0.14,b23,0.13,b23,0.13,b21,o-f<0.63
1057,lan,0.2,lan,0.41,lan,0.41,lan,o-f<0.63
1058,b12,0.12,b12,0.18,b12,0.18,b12,o-f<0.63
1059,b12,0.16,b12,0.34,b12,0.34,b12,o-f<0.63
1060,trump,0.1,lan,0.12,lan,0.12,trump,o-f<0.63
1061,b19,0.14,b19,0.18,b19,0.18,b19,o-f<0.63
1062,zj,0.27,lan,0.18,lan,0.18,zj,o-f<0.63
1063,b22,0.15,b22,0.38,b22,0.38,b22,o-f<0.63
1064,b19,0.17,b19,0.3,b19,0.3,b19,o-f<0.63
1065,b11,0.14,b26,0.17,b26,0.17,b11,o-f<0.63
1066,b16,0.22,b16,0.44,b16,0.44,b16,o-f<0.63
1067,b23,0.2,b23,0.23,b23,0.23,b23,o-f<0.63
1068,b19,0.09,b19,0.16,b19,0.16,b26,o-f<0.63
1069,b24,0.14,b24,0.13,b24,0.13,b24,o-f<0.63
1070,b16,0.2,b19,0.15,b19,0.15,b16,o-f<0.63
1071,b13,0.13,b12,0.12,b12,0.12,b13,o-f<0.63
1072,zj,0.17,zj,0.22,zj,0.22,zj,o-f<0.63
1073,b12,0.18,b12,0.26,b12,0.26,b12,o-f<0.63
1074,b17,0.12,b17,0.23,b17,0.23,b17,o-f<0.63
1075,b27,0.18,b27,0.34,b27,0.34,b27,o-f<0.63
1076,b19,0.11,b20,0.26,b20,0.26,b20,o-f<0.63
1077,b24,0.2,b24,0.34,b24,0.34,b24,o-f<0.63
1078,b21,0.16,b21,0.27,b21,0.27,b21,o-f<0.63
1079,b19,0.18,b17,0.22,b17,0.22,b19,o-f<0.63
1080,b13,0.21,b13,0.45,b13,0.45,b13,o-f<0.63
1081,b11,0.21,b11,0.35,b11,0.35,b11,o-f<0.63
1082,b19,0.13,b23,0.19,b23,0.19,b19,o-f<0.63
1083,b18,0.15,b18,0.16,b18,0.16,b18,o-f<0.63
1084,b25,0.14,b25,0.21,b25,0.21,b25,o-f<0.63
1085,b12,0.15,b12,0.44,b12,0.44,b12,o-f<0.63
1086,b23,0.09,b17,0.16,b17,0.16,b17,o-f<0.63
1087,b13,0.14,b13,0.3,b13,0.3,b13,o-f<0.63
1088,b20,0.13,b20,0.24,b20,0.24,b20,o-f<0.63
1089,b19,0.12,b26,0.19,b26,0.19,b19,o-f<0.63
1090,b18,0.24,b18,0.44,b18,0.44,b18,o-f<0.63
1091,b12,0.15,b12,0.24,b12,0.24,b12,o-f<0.63
1092,b22,0.12,b22,0.31,b22,0.31,b22,o-f<0.63
1093,b24,0.18,b24,0.23,b24,0.23,b24,o-f<0.63
1094,b27,0.12,b27,0.14,b27,0.14,b27,o-f<0.63
1095,b25,0.18,b25,0.49,b25,0.49,b25,o-f<0.63
1096,b18,0.17,b18,0.26,b18,0.26,b18,o-f<0.63
1097,b27,0.12,b27,0.2,b27,0.2,b27,o-f<0.63
1098,b21,0.2,b21,0.33,b21,0.33,b21,o-f<0.63
1099,trump,0.15,trump,0.37,trump,0.37,trump,o-f<0.63
1100,b25,0.13,b25,0.13,b25,0.13,b25,o-f<0.63
1101,b18,0.16,b23,0.18,b23,0.18,b18,o-f<0.63
1102,b19,0.15,b19,0.21,b19,0.21,b19,o-f<0.63
1103,b19,0.12,b19,0.29,b19,0.29,b19,o-f<0.63
1104,b22,0.15,b22,0.4,b22,0.4,b22,o-f<0.63
1105,b19,0.12,b19,0.21,b19,0.21,b20,o-f<0.63
1106,b21,0.14,b21,0.29,b21,0.29,b21,o-f<0.63
1107,b17,0.14,b17,0.22,b17,0.22,b17,o-f<0.63
1108,b20,0.13,b20,0.47,b20,0.47,b20,o-f<0.63
1109,zj,0.26,zj,0.28,zj,0.28,zj,o-f<0.63
1110,andy,0.07,b18,0.14,b18,0.14,b20,o-f<0.63
1111,b24,0.16,b16,0.13,b16,0.13,b24,o-f<0.63
1112,b27,0.2,b27,0.44,b27,0.44,b27,o-f<0.63
1113,b15,0.13,b15,0.31,b15,0.31,b15,o-f<0.63
1114,b23,0.23,b23,0.41,b23,0.41,b23,o-f<0.63
1115,b18,0.15,b18,0.24,b18,0.24,b18,o-f<0.63
1116,b22,0.16,b22,0.35,b22,0.35,b22,o-f<0.63
1117,trump,0.17,trump,0.21,trump,0.21,trump,o-f<0.63
1118,trump,0.26,trump,0.27,trump,0.27,trump,o-f<0.63
1119,b22,0.13,b22,0.26,b22,0.26,b22,o-f<0.63
1120,b23,0.11,b19,0.19,b19,0.19,b17,o-f<0.63
1121,b18,0.11,b19,0.14,b19,0.14,b24,o-f<0.63
1122,b26,0.11,b18,0.17,b18,0.17,b26,o-f<0.63
1123,b27,0.12,b27,0.31,b27,0.31,b27,o-f<0.63
1124,b12,0.14,b12,0.35,b12,0.35,b12,o-f<0.63
1125,zj,0.26,zj,0.31,zj,0.31,zj,o-f<0.63
1126,trump,0.24,trump,0.35,trump,0.35,trump,o-f<0.63
1127,b22,0.14,b22,0.25,b22,0.25,b22,o-f<0.63
1128,b15,0.13,b11,0.19,b11,0.19,b15,o-f<0.63
1129,b19,0.18,b19,0.26,b19,0.26,b19,o-f<0.63
1130,b16,0.24,b16,0.38,b16,0.38,b16,o-f<0.63
1131,lan,0.19,lan,0.3,lan,0.3,lan,o-f<0.63
1132,trump,0.21,trump,0.36,trump,0.36,trump,o-f<0.63
1133,zj,0.17,b15,0.16,b15,0.16,zj,o-f<0.63
1134,b22,0.2,b22,0.39,b22,0.39,b22,o-f<0.63
1135,b23,0.17,b19,0.16,b19,0.16,b23,o-f<0.63
1136,b19,0.16,b19,0.42,b19,0.42,b19,o-f<0.63
1137,b20,0.12,b20,0.35,b20,0.35,b20,o-f<0.63
1138,zj,0.24,b15,0.22,b15,0.22,zj,o-f<0.63
1139,b12,0.12,b18,0.23,b18,0.23,b12,o-f<0.63
1140,b18,0.12,b18,0.26,b18,0.26,b18,o-f<0.63
1141,b23,0.14,b18,0.17,b18,0.17,b26,o-f<0.63
1142,b12,0.16,b26,0.24,b26,0.24,b12,o-f<0.63
1143,trump,0.16,b16,0.14,b16,0.14,trump,o-f<0.63
1144,b26,0.15,b26,0.46,b26,0.46,b26,o-f<0.63
1145,b27,0.17,b27,0.45,b27,0.45,b27,o-f<0.63
1146,b18,0.19,b17,0.26,b17,0.26,b18,o-f<0.63
1147,b23,0.19,b23,0.31,b23,0.31,b23,o-f<0.63
1148,trump,0.2,trump,0.39,trump,0.39,trump,o-f<0.63
1149,b15,0.15,b22,0.11,b22,0.11,b15,o-f<0.63
1150,b18,0.12,b18,0.29,b18,0.29,b18,o-f<0.63
1151,b17,0.1,b18,0.2,b18,0.2,b18,o-f<0.63
1152,trump,0.2,trump,0.21,trump,0.21,trump,o-f<0.63
1153,b16,0.15,b19,0.16,b19,0.16,b16,o-f<0.63
1154,zj,0.22,zj,0.13,zj,0.13,zj,o-f<0.63
1155,b16,0.24,b16,0.34,b16,0.34,b16,o-f<0.63
1156,b23,0.26,b23,0.34,b23,0.34,b23,o-f<0.63
1157,b15,0.12,b15,0.25,b15,0.25,b15,o-f<0.63
1158,lan,0.17,zj,0.21,zj,0.21,zj,o-f<0.63
1159,andy,0.1,b26,0.14,b26,0.14,b20,o-f<0.63
1160,andy,0.16,b13,0.25,b13,0.25,b13,o-f<0.63
1161,zj,0.2,zj,0.25,zj,0.25,zj,o-f<0.63
1162,b18,0.19,b19,0.15,b19,0.15,b18,o-f<0.63
1163,b21,0.14,b21,0.19,b21,0.19,b21,o-f<0.63
1164,b15,0.11,b15,0.17,b15,0.17,b15,o-f<0.63
1165,andy,0.11,b24,0.22,b24,0.22,andy,o-f<0.63
1166,trump,0.18,trump,0.29,trump,0.29,trump,o-f<0.63
1167,b25,0.1,b26,0.17,b26,0.17,b12,o-f<0.63
1168,zj,0.19,zj,0.29,zj,0.29,zj,o-f<0.63
1169,b15,0.16,b15,0.5,b15,0.5,b15,o-f<0.63
1170,b17,0.14,b17,0.44,b17,0.44,b17,o-f<0.63
1171,b18,0.2,b18,0.23,b18,0.23,b18,o-f<0.63
1172,b24,0.13,b24,0.35,b24,0.35,b24,o-f<0.63
1173,b23,0.1,b16,0.15,b16,0.15,b26,o-f<0.63
1174,b23,0.22,b19,0.13,b19,0.13,b23,o-f<0.63
1175,trump,0.16,trump,0.24,trump,0.24,trump,o-f<0.63
1176,b23,0.16,b23,0.27,b23,0.27,b23,o-f<0.63
1177,b16,0.16,b26,0.12,b26,0.12,b16,o-f<0.63
1178,b22,0.18,b13,0.14,b13,0.14,b22,o-f<0.63
1179,b19,0.12,b20,0.3,b20,0.3,b20,o-f<0.63
1180,b22,0.17,b22,0.29,b22,0.29,b22,o-f<0.63
1181,b17,0.13,b17,0.24,b17,0.24,b17,o-f<0.63
1182,b27,0.13,b27,0.21,b27,0.21,b27,o-f<0.63
1183,b25,0.13,b25,0.17,b25,0.17,b25,o-f<0.63
1184,b24,0.09,b19,0.13,b19,0.13,b24,o-f<0.63
1185,b17,0.17,b17,0.45,b17,0.45,b17,o-f<0.63
1186,andy,0.11,b12,0.1,b12,0.1,b13,o-f<0.63
1187,b16,0.13,b16,0.32,b16,0.32,b16,o-f<0.63
1188,b13,0.19,b13,0.43,b13,0.43,b13,o-f<0.63
1189,b26,0.14,b26,0.2,b26,0.2,b26,o-f<0.63
1190,lan,0.12,b18,0.1,b18,0.1,zj,o-f<0.63
1191,b23,0.12,b18,0.21,b18,0.21,b18,o-f<0.63
1192,b13,0.2,b13,0.4,b13,0.4,b13,o-f<0.63
1193,b23,0.15,b19,0.23,b19,0.23,b16,o-f<0.63
1194,b22,0.18,b22,0.3,b22,0.3,b22,o-f<0.63
1195,b25,0.16,b19,0.16,b19,0.16,b12,o-f<0.63
1196,zj,0.24,zj,0.16,zj,0.16,zj,o-f<0.63
1197,b18,0.17,b18,0.17,b18,0.17,b18,o-f<0.63
1198,b22,0.16,b22,0.4,b22,0.4,b22,o-f<0.63
1199,b13,0.14,andy,0.14,andy,0.14,b13,o-f<0.63
1200,b20,0.12,b19,0.24,b19,0.24,b20,o-f<0.63
1201,b23,0.24,b23,0.3,b23,0.3,b23,o-f<0.63
1202,lan,0.12,b15,0.17,b15,0.17,lan,o-f<0.63
1203,b27,0.1,b27,0.3,b27,0.3,b27,o-f<0.63
1204,andy,0.25,andy,0.3,andy,0.3,andy,o-f<0.63
1205,trump,0.24,trump,0.34,trump,0.34,trump,o-f<0.63
1206,b23,0.09,b19,0.2,b19,0.2,b17,o-f<0.63
1207,b18,0.16,b18,0.44,b18,0.44,b18,o-f<0.63
1208,b23,0.2,b23,0.24,b23,0.24,b23,o-f<0.63
1209,trump,0.21,trump,0.28,trump,0.28,trump,o-f<0.63
1210,b17,0.17,b17,0.44,b17,0.44,b17,o-f<0.63
1211,b20,0.12,b20,0.15,b20,0.15,b20,o-f<0.63
1212,b15,0.19,b15,0.48,b15,0.48,b15,o-f<0.63
1213,b23,0.12,b26,0.15,b26,0.15,b26,o-f<0.63
1214,b19,0.09,b12,0.16,b12,0.16,b20,o-f<0.63
1215,lan,0.32,lan,0.15,lan,0.15,lan,o-f<0.63
1216,lan,0.14,andy,0.31,andy,0.31,lan,o-f<0.63
1217,b21,0.13,b21,0.23,b21,0.23,b21,o-f<0.63
1218,b11,0.13,b21,0.22,b21,0.22,b11,o-f<0.63
1219,b25,0.13,b25,0.32,b25,0.32,b25,o-f<0.63
1220,trump,0.18,trump,0.37,trump,0.37,trump,o-f<0.63
1221,b27,0.18,b27,0.32,b27,0.32,b27,o-f<0.63
1222,b24,0.17,b24,0.34,b24,0.34,b24,o-f<0.63
1223,b13,0.14,b13,0.25,b13,0.25,b13,o-f<0.63
1224,b24,0.1,b18,0.12,b18,0.12,b24,o-f<0.63
1225,b23,0.23,b23,0.45,b23,0.45,b23,o-f<0.63
1226,b23,0.16,b26,0.12,b26,0.12,b23,o-f<0.63
1227,b22,0.09,b18,0.15,b18,0.15,b18,o-f<0.63
1228,b18,0.16,b18,0.29,b18,0.29,b18,o-f<0.63
1229,b23,0.24,b23,0.34,b23,0.34,b23,o-f<0.63
1230,b11,0.17,b17,0.28,b17,0.28,b11,o-f<0.63
1231,b19,0.18,b19,0.23,b19,0.23,b19,o-f<0.63
1232,lan,0.22,lan,0.36,lan,0.36,lan,o-f<0.63
